Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-123.18,49.19,VANCOUVER INTL A,1108395,12/2/2019,2019,12,2,,4.7,,2.4,,3.6,,14.4,,0,,9.6,,0,,9.6,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,12/3/2019,2019,12,3,,9.1,,4.7,,6.9,,11.1,,0,,1.4,,0,,1.4,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,12/4/2019,2019,12,4,,9,,6.1,,7.6,,10.4,,0,,4.8,,0,,4.8,,,,29,,39,
-123.18,49.19,VANCOUVER INTL A,1108395,12/5/2019,2019,12,5,,7.5,,0.7,,4.1,,13.9,,0,,0,T,0,,0,T,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,12/6/2019,2019,12,6,,9.3,,4.8,,7.1,,10.9,,0,,7.4,,0,,7.4,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,12/7/2019,2019,12,7,,9.4,,7.5,,8.5,,9.5,,0,,4.4,,0,,4.4,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,12/8/2019,2019,12,8,,8.4,,5.1,,6.8,,11.2,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,12/9/2019,2019,12,9,,7.3,,2.2,,4.8,,13.2,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,12/10/2019,2019,12,10,,6.1,,0,,3.1,,14.9,,0,,3,,0,,3,,,,7,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,12/11/2019,2019,12,11,,9.1,,5.8,,7.5,,10.5,,0,,9.8,,0,,9.8,,,,9,,39,
-123.18,49.19,VANCOUVER INTL A,1108395,12/12/2019,2019,12,12,,8.6,,4.4,,6.5,,11.5,,0,,17.4,,0,,17.4,,,,9,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,12/13/2019,2019,12,13,,8.6,,3.3,,6,,12,,0,,1.8,,0,,1.8,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,12/14/2019,2019,12,14,,7.3,,3.8,,5.6,,12.4,,0,,3.8,,0,,3.8,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,12/15/2019,2019,12,15,,6.4,,1,,3.7,,14.3,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,12/16/2019,2019,12,16,,5.7,,3,,4.4,,13.6,,0,,3.6,,0,,3.6,,,,8,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,12/17/2019,2019,12,17,,7.8,,4.5,,6.2,,11.8,,0,,4.4,,0,,4.4,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,12/18/2019,2019,12,18,,8.7,,5.9,,7.3,,10.7,,0,,8.6,,0,,8.6,,,,12,,48,
-123.18,49.19,VANCOUVER INTL A,1108395,12/19/2019,2019,12,19,,7.3,,4.4,,5.9,,12.1,,0,,21,,0,,21,,,,11,,52,
-123.18,49.19,VANCOUVER INTL A,1108395,12/20/2019,2019,12,20,,8.3,,5.6,,7,,11,,0,,14.6,,0,,14.6,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,12/21/2019,2019,12,21,,6,,4.8,,5.4,,12.6,,0,,5.6,,0,,5.6,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,12/22/2019,2019,12,22,,7.8,,1.6,,4.7,,13.3,,0,,0,,0,,0,,,,33,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,12/23/2019,2019,12,23,,6.3,,0.4,,3.4,,14.6,,0,,0,T,0,,0,T,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,12/24/2019,2019,12,24,,6.1,,2.2,,4.2,,13.8,,0,,2.8,,0,,2.8,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,12/25/2019,2019,12,25,,6.9,,-0.5,,3.2,,14.8,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,12/26/2019,2019,12,26,,5.4,,-2.2,,1.6,,16.4,,0,,0.8,,0,,0.8,,,,11,,50,
-123.18,49.19,VANCOUVER INTL A,1108395,12/27/2019,2019,12,27,,5.2,,2.2,,3.7,,14.3,,0,,0.6,,0,,0.6,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,12/28/2019,2019,12,28,,6.5,,4.1,,5.3,,12.7,,0,,3,,0,,3,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,12/29/2019,2019,12,29,,8.6,,5.5,,7.1,,10.9,,0,,2.4,,0,,2.4,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,12/30/2019,2019,12,30,,8.4,,6.5,,7.5,,10.5,,0,,5.8,,0,,5.8,,,,12,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,12/31/2019,2019,12,31,,9.8,,7,,8.4,,9.6,,0,,21.2,,0,,21.2,,,,11,,48,
-123.18,49.19,VANCOUVER INTL A,1108395,1/1/2022,2022,1,1,,1.4,,-9.8,,-4.2,,22.2,,0,,0,,0,,0,,,,9,,49,
-123.18,49.19,VANCOUVER INTL A,1108395,1/2/2022,2022,1,2,,5,,0.5,,2.8,,15.2,,0,,4.9,,3.7,,8.6,,7,,14,,68,
-123.18,49.19,VANCOUVER INTL A,1108395,1/3/2022,2022,1,3,,5.4,,1.6,,3.5,,14.5,,0,,7.6,,0,,7.6,,2,,20,,62,
-123.18,49.19,VANCOUVER INTL A,1108395,1/4/2022,2022,1,4,,4.9,,0.2,,2.6,,15.4,,0,,5.6,,0.4,,7,,0,T,20,,46,
-123.18,49.19,VANCOUVER INTL A,1108395,1/5/2022,2022,1,5,,0.8,,-3.4,,-1.3,,19.3,,0,,0,,0.9,,0.9,,0,T,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,1/6/2022,2022,1,6,,3.9,,-3.5,,0.2,,17.8,,0,,6.8,,12,,16.4,,12,,10,,38,
-123.18,49.19,VANCOUVER INTL A,1108395,1/7/2022,2022,1,7,,4.6,,1.3,,3,,15,,0,,7.6,,0,,7.6,,2,,29,,83,
-123.18,49.19,VANCOUVER INTL A,1108395,1/8/2022,2022,1,8,,3.4,,-2.1,,0.7,,17.3,,0,,3,,0,,3,,,,7,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,1/9/2022,2022,1,9,,6.7,,-1.5,,2.6,,15.4,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,1/10/2022,2022,1,10,,8.5,,-1.4,,3.6,,14.4,,0,,4.6,,0,,4.6,,,,7,,38,
-123.18,49.19,VANCOUVER INTL A,1108395,1/11/2022,2022,1,11,,10,,6.7,,8.4,,9.6,,0,,17.7,,0,,17.7,,,,10,,41,
-123.18,49.19,VANCOUVER INTL A,1108395,1/12/2022,2022,1,12,,11.5,,8.9,,10.2,,7.8,,0,,29.3,,0,,29.3,,,,9,,38,
-123.18,49.19,VANCOUVER INTL A,1108395,1/13/2022,2022,1,13,,11.1,,3.9,,7.5,,10.5,,0,,0.2,,0,,0.2,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,1/14/2022,2022,1,14,,9.8,,5.1,,7.5,,10.5,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,1/15/2022,2022,1,15,,7,,3.3,,5.2,,12.8,,0,,0.2,,0,,0.2,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,1/16/2022,2022,1,16,,6.5,,4.7,,5.6,,12.4,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,1/17/2022,2022,1,17,,7.3,,4,,5.7,,12.3,,0,,1.7,,0,,1.7,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,1/18/2022,2022,1,18,,7,,5.5,,6.3,,11.7,,0,,3.1,,0,,3.1,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,1/19/2022,2022,1,19,,9.6,,6.5,,8.1,,9.9,,0,,8,,0,,8,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,1/20/2022,2022,1,20,,11.7,,6.1,,8.9,,9.1,,0,,11,,0,,11,,,,26,,50,
-123.18,49.19,VANCOUVER INTL A,1108395,1/21/2022,2022,1,21,,7.6,,2.2,,4.9,,13.1,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,1/22/2022,2022,1,22,,7,,1.4,,4.2,,13.8,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,1/23/2022,2022,1,23,,4.3,,0,,2.2,,15.8,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,1/24/2022,2022,1,24,,4.3,,2.2,,3.3,,14.7,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,1/25/2022,2022,1,25,,3,,1.3,,2.2,,15.8,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,1/26/2022,2022,1,26,,3.4,,1.2,,2.3,,15.7,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,1/27/2022,2022,1,27,,4.8,,-0.4,,2.2,,15.8,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,1/28/2022,2022,1,28,,8,,-2.2,,2.9,,15.1,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,1/29/2022,2022,1,29,,7,,-0.2,,3.4,,14.6,,0,,6.4,,0,,6.4,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,1/30/2022,2022,1,30,,7.6,,4.6,,6.1,,11.9,,0,,14,,0,,14,,,,28,,59,
-123.18,49.19,VANCOUVER INTL A,1108395,1/31/2022,2022,1,31,,7,,3.7,,5.4,,12.6,,0,,0,,0,,0,,,,28,,54,
-123.18,49.19,VANCOUVER INTL A,1108395,2/1/2022,2022,2,1,,6.1,,-0.4,,2.9,,15.1,,0,,0,,0,,0,,,,28,,48,
-123.18,49.19,VANCOUVER INTL A,1108395,2/2/2022,2022,2,2,,2,,-1.8,,0.1,,17.9,,0,,0.3,,0,T,0.3,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2/3/2022,2022,2,3,,5.9,,1.8,,3.9,,14.1,,0,,7.3,,0,T,7.3,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2/4/2022,2022,2,4,,8.6,,3.8,,6.2,,11.8,,0,,3.3,,0,,3.3,,,,12,,46,
-123.18,49.19,VANCOUVER INTL A,1108395,2/5/2022,2022,2,5,,7.5,,3.9,,5.7,,12.3,,0,,0,,0,,0,,,,24,,52,
-123.18,49.19,VANCOUVER INTL A,1108395,2/6/2022,2022,2,6,,7.4,,-0.4,,3.5,,14.5,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2/7/2022,2022,2,7,,11.8,,2.9,,7.4,,10.6,,0,,0,,0,,0,,,,19,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,2/8/2022,2022,2,8,,8,,2.9,,5.5,,12.5,,0,,2.9,,0,,2.9,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2/9/2022,2022,2,9,,8.7,,5.8,,7.3,,10.7,,0,,0.9,,0,,0.9,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2/10/2022,2022,2,10,,6.8,,3.4,,5.1,,12.9,,0,,0.2,,0,,0.2,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2/11/2022,2022,2,11,,8,,2.2,,5.1,,12.9,,0,,0,,0,,0,,,,30,,38,
-123.18,49.19,VANCOUVER INTL A,1108395,2/12/2022,2022,2,12,,7.4,,-0.2,,3.6,,14.4,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2/13/2022,2022,2,13,,9.6,,-0.8,,4.4,,13.6,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2/14/2022,2022,2,14,,8.4,,3.3,,5.9,,12.1,,0,,3.5,,0,,3.5,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2/15/2022,2022,2,15,,8.8,,3.4,,6.1,,11.9,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2/16/2022,2022,2,16,,9.1,,1.8,,5.5,,12.5,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2/17/2022,2022,2,17,,9.5,,4.3,,6.9,,11.1,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2/18/2022,2022,2,18,,8.1,,3.5,,5.8,,12.2,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2/19/2022,2022,2,19,,8.4,,3,,5.7,,12.3,,0,,3.6,,0,,3.6,,,,14,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,2/20/2022,2022,2,20,,8,,3.6,,5.8,,12.2,,0,,0,,0,,0,,,,29,,49,
-123.18,49.19,VANCOUVER INTL A,1108395,2/21/2022,2022,2,21,,7.7,,-0.8,,3.5,,14.5,,0,,0.9,,0,,0.9,,,,11,,41,
-123.18,49.19,VANCOUVER INTL A,1108395,2/22/2022,2022,2,22,,2.8,,-3.2,,-0.2,,18.2,,0,,0,,0,,0,,,,7,,40,
-123.18,49.19,VANCOUVER INTL A,1108395,2/23/2022,2022,2,23,,1.5,,-6.8,,-2.7,,20.7,,0,,0,,0,T,0,T,0,T,10,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,2/24/2022,2022,2,24,,4,,-5.2,,-0.6,,18.6,,0,,,M,2.2,,,M,2,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2/25/2022,2022,2,25,,5.4,,-4.6,,0.4,,17.6,,0,,0,,0,,0,,,,21,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,2/26/2022,2022,2,26,,11.2,,-3.1,,4.1,,13.9,,0,,6.2,,0,,6.2,,,,11,,60,
-123.18,49.19,VANCOUVER INTL A,1108395,2/27/2022,2022,2,27,,10.7,,4.4,,7.6,,10.4,,0,,19.3,,0,,19.3,,,,18,,42,
-123.18,49.19,VANCOUVER INTL A,1108395,2/28/2022,2022,2,28,,8.5,,6.4,,7.5,,10.5,,0,,11.3,,0,,11.3,,,,8,,39,
-123.18,49.19,VANCOUVER INTL A,1108395,3/1/2022,2022,3,1,,13,,7.1,,10.1,,7.9,,0,,3.5,,0,,3.5,,,,27,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,3/2/2022,2022,3,2,,11.4,,5.9,,8.7,,9.3,,0,,4.7,,0,,4.7,,,,10,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,3/3/2022,2022,3,3,,9.7,,4.8,,7.3,,10.7,,0,,0.2,,0,,0.2,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,3/4/2022,2022,3,4,,8.8,,4.5,,6.7,,11.3,,0,,0,,0,,0,,,,28,,45,
-123.18,49.19,VANCOUVER INTL A,1108395,3/5/2022,2022,3,5,,8.9,,3.3,,6.1,,11.9,,0,,0,,0,,0,,,,30,,39,
-123.18,49.19,VANCOUVER INTL A,1108395,3/6/2022,2022,3,6,,9.7,,-0.7,,4.5,,13.5,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,3/7/2022,2022,3,7,,9.8,,2.8,,6.3,,11.7,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,3/8/2022,2022,3,8,,9.9,,4.1,,7,,11,,0,,0.3,,0,,0.3,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,3/9/2022,2022,3,9,,7.8,,-1.3,,3.3,,14.7,,0,,0,,0,,0,,,,26,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,3/10/2022,2022,3,10,,6.9,,-2.2,,2.4,,15.6,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,3/11/2022,2022,3,11,,5.6,,2.2,,3.9,,14.1,,0,,3.3,,0,,3.3,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,3/12/2022,2022,3,12,,11.2,,3.2,,7.2,,10.8,,0,,14.1,,0,,14.1,,,,12,,43,
-123.18,49.19,VANCOUVER INTL A,1108395,3/13/2022,2022,3,13,,11.1,,5.5,,8.3,,9.7,,0,,8.3,,0,,8.3,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,3/14/2022,2022,3,14,,8.2,,6,,7.1,,10.9,,0,,35.9,,0,,35.9,,,,11,,46,
-123.18,49.19,VANCOUVER INTL A,1108395,3/15/2022,2022,3,15,,9.9,,5.5,,7.7,,10.3,,0,,3.2,,0,,3.2,,,,5,,38,
-123.18,49.19,VANCOUVER INTL A,1108395,3/16/2022,2022,3,16,,11.3,,1.6,,6.5,,11.5,,0,,0,,0,,0,,,,14,,37,
-123.18,49.19,VANCOUVER INTL A,1108395,3/17/2022,2022,3,17,,7.7,,5.4,,6.6,,11.4,,0,,17.5,,0,,17.5,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,3/18/2022,2022,3,18,,9.9,,5.6,,7.8,,10.2,,0,,4.1,,0,,4.1,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,3/19/2022,2022,3,19,,10,,5.9,,8,,10,,0,,2,,0,,2,,,,28,,46,
-123.18,49.19,VANCOUVER INTL A,1108395,3/20/2022,2022,3,20,,7.4,,1.3,,4.4,,13.6,,0,,8.1,,0,,8.1,,,,17,,41,
-123.18,49.19,VANCOUVER INTL A,1108395,3/21/2022,2022,3,21,,8.4,,4.6,,6.5,,11.5,,0,,21.6,,0,,21.6,,,,9,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,3/22/2022,2022,3,22,,12.7,,6.9,,9.8,,8.2,,0,,7.9,,0,,7.9,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,3/23/2022,2022,3,23,,12.3,,5.5,,8.9,,9.1,,0,,4,,0,,4,,,,29,,51,
-123.18,49.19,VANCOUVER INTL A,1108395,3/24/2022,2022,3,24,,9.8,,1.5,,5.7,,12.3,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,3/25/2022,2022,3,25,,12.5,,4.8,,8.7,,9.3,,0,,0,T,0,,0,T,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,3/26/2022,2022,3,26,,12.6,,7.2,,9.9,,8.1,,0,,6,,0,,6,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,3/27/2022,2022,3,27,,12.1,,7.8,,10,,8,,0,,2,,0,,2,,,,31,,34,
-123.18,49.19,VANCOUVER INTL A,1108395,3/28/2022,2022,3,28,,11.2,,5.4,,8.3,,9.7,,0,,3.9,,0,,3.9,,,,29,,38,
-123.18,49.19,VANCOUVER INTL A,1108395,3/29/2022,2022,3,29,,15.1,,4.2,,9.7,,8.3,,0,,1.6,,0,,1.6,,,,20,,31,
-123.18,49.19,VANCOUVER INTL A,1108395,3/30/2022,2022,3,30,,12.1,,5.7,,8.9,,9.1,,0,,0.8,,0,,0.8,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,3/31/2022,2022,3,31,,10.6,,5.9,,8.3,,9.7,,0,,0,,0,,0,,,,28,,41,
-123.18,49.19,VANCOUVER INTL A,1108395,4/1/2022,2022,4,1,,9.4,,5.6,,7.5,,10.5,,0,,2.2,,0,,2.2,,,,13,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,4/2/2022,2022,4,2,,12,,4.3,,8.2,,9.8,,0,,0.4,,0,,0.4,,,,15,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,4/3/2022,2022,4,3,,9.2,,6,,7.6,,10.4,,0,,16.6,,0,,16.6,,,,13,,57,
-123.18,49.19,VANCOUVER INTL A,1108395,4/4/2022,2022,4,4,,9.7,,6,,7.9,,10.1,,0,,5.4,,0,,5.4,,,,15,,67,
-123.18,49.19,VANCOUVER INTL A,1108395,4/5/2022,2022,4,5,,11.3,,5.4,,8.4,,9.6,,0,,0.3,,0,,0.3,,,,28,,54,
-123.18,49.19,VANCOUVER INTL A,1108395,4/6/2022,2022,4,6,,10.6,,2.4,,6.5,,11.5,,0,,0,,0,,0,,,,20,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,4/7/2022,2022,4,7,,13.3,,5.9,,9.6,,8.4,,0,,0.2,,0,,0.2,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,4/8/2022,2022,4,8,,11.8,,6.8,,9.3,,8.7,,0,,4.4,,0,,4.4,,,,29,,57,
-123.18,49.19,VANCOUVER INTL A,1108395,4/9/2022,2022,4,9,,9.5,,5.3,,7.4,,10.6,,0,,0,,0,,0,,,,23,,48,
-123.18,49.19,VANCOUVER INTL A,1108395,4/10/2022,2022,4,10,,9.2,,2.7,,6,,12,,0,,1.4,,0,,1.4,,,,12,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,4/11/2022,2022,4,11,,13.2,,1,,7.1,,10.9,,0,,0,,0,,0,,,,29,,53,
-123.18,49.19,VANCOUVER INTL A,1108395,4/12/2022,2022,4,12,,8,,2.5,,5.3,,12.7,,0,,8.6,,0,,8.6,,,,9,,57,
-123.18,49.19,VANCOUVER INTL A,1108395,4/13/2022,2022,4,13,,9.7,,0.1,,4.9,,13.1,,0,,0.2,,0,,0.2,,,,29,,31,
-123.18,49.19,VANCOUVER INTL A,1108395,4/14/2022,2022,4,14,,10.9,,-1.7,,4.6,,13.4,,0,,0,,0,,0,,,,29,,34,
-123.18,49.19,VANCOUVER INTL A,1108395,4/15/2022,2022,4,15,,8.8,,2.5,,5.7,,12.3,,0,,4.3,,0,,4.3,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,4/16/2022,2022,4,16,,10.9,,-1.2,,4.9,,13.1,,0,,0,,0,,0,,,,20,,40,
-123.18,49.19,VANCOUVER INTL A,1108395,4/17/2022,2022,4,17,,12.6,,2.9,,7.8,,10.2,,0,,0,,0,,0,,,,13,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,4/18/2022,2022,4,18,,11.8,,5.5,,8.7,,9.3,,0,,19.2,,0,,19.2,,,,14,,69,
-123.18,49.19,VANCOUVER INTL A,1108395,4/19/2022,2022,4,19,,11.1,,5.7,,8.4,,9.6,,0,,0,T,0,,0,T,,,17,,34,
-123.18,49.19,VANCOUVER INTL A,1108395,4/20/2022,2022,4,20,,14.1,,2.4,,8.3,,9.7,,0,,5,,0,,5,,,,12,,69,
-123.18,49.19,VANCOUVER INTL A,1108395,4/21/2022,2022,4,21,,12.7,,5.8,,9.3,,8.7,,0,,9.3,,0,,9.3,,,,10,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,4/22/2022,2022,4,22,,13.1,,5.8,,9.5,,8.5,,0,,0,T,0,,0,T,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,4/23/2022,2022,4,23,,15.1,,3.8,,9.5,,8.5,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,4/24/2022,2022,4,24,,16.9,,5.2,,11.1,,6.9,,0,,1,,0,,1,,,,28,,44,
-123.18,49.19,VANCOUVER INTL A,1108395,4/25/2022,2022,4,25,,13.6,,7.5,,10.6,,7.4,,0,,6.2,,0,,6.2,,,,18,,37,
-123.18,49.19,VANCOUVER INTL A,1108395,4/26/2022,2022,4,26,,11.8,,3.9,,7.9,,10.1,,0,,1,,0,,1,,,,22,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,4/27/2022,2022,4,27,,11.6,,3.7,,7.7,,10.3,,0,,0,T,0,,0,T,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,4/28/2022,2022,4,28,,12,,2.9,,7.5,,10.5,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,4/29/2022,2022,4,29,,15.3,,6.5,,10.9,,7.1,,0,,0,T,0,,0,T,,,12,,40,
-123.18,49.19,VANCOUVER INTL A,1108395,4/30/2022,2022,4,30,,14.2,,8.2,,11.2,,6.8,,0,,8.9,,0,,8.9,,,,30,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,5/1/2022,2022,5,1,,15.7,,5.1,,10.4,,7.6,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,5/2/2022,2022,5,2,,14.6,,9.1,,11.9,,6.1,,0,,2.3,,0,,2.3,,,,28,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,5/3/2022,2022,5,3,,13.3,,8.6,,11,,7,,0,,2.3,,0,,2.3,,,,18,,36,
-123.18,49.19,VANCOUVER INTL A,1108395,5/4/2022,2022,5,4,,12.3,,7.9,,10.1,,7.9,,0,,1.9,,0,,1.9,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,5/5/2022,2022,5,5,,10.7,,8.1,,9.4,,8.6,,0,,11.6,,0,,11.6,,,,12,,39,
-123.18,49.19,VANCOUVER INTL A,1108395,5/6/2022,2022,5,6,,,M,,M,,M,,M,,M,0,,0,,0,,,,20,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,5/7/2022,2022,5,7,,13.7,,5.6,,9.7,,8.3,,0,,0,,0,,0,,,,21,,50,
-123.18,49.19,VANCOUVER INTL A,1108395,5/8/2022,2022,5,8,,11.6,,5.9,,8.8,,9.2,,0,,3.2,,0,,3.2,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,5/9/2022,2022,5,9,,13.9,,7,,10.5,,7.5,,0,,3.5,,0,,3.5,,,,19,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,5/10/2022,2022,5,10,,15,,7.6,,11.3,,6.7,,0,,0.9,,0,,0.9,,,,16,,37,
-123.18,49.19,VANCOUVER INTL A,1108395,5/11/2022,2022,5,11,,14.1,,7.2,,10.7,,7.3,,0,,0.9,,0,,0.9,,,,13,,40,
-123.18,49.19,VANCOUVER INTL A,1108395,5/12/2022,2022,5,12,,10.5,,6.8,,8.7,,9.3,,0,,6.6,,0,,6.6,,,,12,,58,
-123.18,49.19,VANCOUVER INTL A,1108395,5/13/2022,2022,5,13,,13.2,,4.4,,8.8,,9.2,,0,,1.5,,0,,1.5,,,,25,,39,
-123.18,49.19,VANCOUVER INTL A,1108395,5/14/2022,2022,5,14,,14,,7.2,,10.6,,7.4,,0,,3.8,,0,,3.8,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,5/15/2022,2022,5,15,,13.9,,10.7,,12.3,,5.7,,0,,24.3,,0,,24.3,,,,26,,41,
-123.18,49.19,VANCOUVER INTL A,1108395,5/16/2022,2022,5,16,,15.7,,7.9,,11.8,,6.2,,0,,1.1,,0,,1.1,,,,24,,48,
-123.18,49.19,VANCOUVER INTL A,1108395,5/17/2022,2022,5,17,,14.6,,6.4,,10.5,,7.5,,0,,0,,0,,0,,,,20,,37,
